Command,Chromosome,Sample_Size,Time_Taken,Memory_Used_MB,Input_file_size
decompress,8,1,0:01.08,358124,3328823
random_access,8,1,0:00.05,55436,3328823
random_access,8,1,0:00.05,55612,3328823
random_access,8,1,0:00.06,55544,3328823
compress,8,2,0:02.38,148392,60071548
decompress,8,2,0:01.41,377012,4694202
random_access,8,2,0:00.05,49116,4694202
random_access,8,2,0:00.06,54148,4694202
random_access,8,2,0:00.05,49188,4694202
compress,8,2,0:02.29,155104,60071548
decompress,8,2,0:01.41,377640,4694202
random_access,8,2,0:00.05,49052,4694202
random_access,8,2,0:00.06,54076,4694202
random_access,8,2,0:00.05,49144,4694202
compress,8,2,0:02.19,156628,60071548
decompress,8,2,0:01.42,389944,4694202
random_access,8,2,0:00.05,49112,4694202
random_access,8,2,0:00.06,54140,4694202
random_access,8,2,0:00.05,49152,4694202
compress,8,5,0:02.92,179212,86795162
decompress,8,5,0:01.93,408348,6488621
random_access,8,5,0:00.06,53480,6488621
random_access,8,5,0:00.06,53236,6488621
random_access,8,5,0:00.05,47516,6488621
compress,8,5,0:02.76,178396,86795162
decompress,8,5,0:01.97,409068,6488621
random_access,8,5,0:00.06,53336,6488621
random_access,8,5,0:00.06,53336,6488621
random_access,8,5,0:00.05,47284,6488621
compress,8,5,0:02.79,174984,86795162
decompress,8,5,0:01.94,408848,6488620
random_access,8,5,0:00.06,53508,6488620
random_access,8,5,0:00.06,53432,6488620
random_access,8,5,0:00.05,47260,6488620
compress,8,10,0:03.22,186440,104792807
decompress,8,10,0:02.19,418680,7262893
random_access,8,10,0:00.07,56540,7262893
random_access,8,10,0:00.07,56288,7262893
random_access,8,10,0:00.07,56528,7262893
compress,8,10,0:03.32,186592,104792807
decompress,8,10,0:02.18,418500,7262893
random_access,8,10,0:00.06,56336,7262893
random_access,8,10,0:00.07,56452,7262893
random_access,8,10,0:00.07,56476,7262893
compress,8,10,0:03.43,200156,104792807
decompress,8,10,0:02.17,420056,7262894
random_access,8,10,0:00.07,56376,7262894
random_access,8,10,0:00.07,56268,7262894
random_access,8,10,0:00.07,56332,7262894
compress,8,15,0:04.26,240092,142487092
decompress,8,15,0:02.88,462796,8832643
random_access,8,15,0:00.05,36516,8832643
random_access,8,15,0:00.07,56360,8832643
random_access,8,15,0:00.07,56360,8832643
compress,8,15,0:04.42,236244,142487092
decompress,8,15,0:02.84,464720,8832643
random_access,8,15,0:00.05,36396,8832643
random_access,8,15,0:00.07,56216,8832643
random_access,8,15,0:00.07,56348,8832643
compress,8,15,0:04.21,220420,142487092
decompress,8,15,0:02.79,450644,8832643
random_access,8,15,0:00.05,36344,8832643
random_access,8,15,0:00.07,56300,8832643
random_access,8,15,0:00.08,56308,8832643
compress,8,25,0:05.78,319664,215637102
decompress,8,25,0:03.54,522820,11119931
random_access,8,25,0:00.07,55904,11119931
random_access,8,25,0:00.07,56384,11119931
random_access,8,25,0:00.07,56256,11119931
compress,8,25,0:05.81,295272,215637102
decompress,8,25,0:03.58,515908,11119931
random_access,8,25,0:00.07,55904,11119931
random_access,8,25,0:00.07,56496,11119931
random_access,8,25,0:00.07,56368,11119931
compress,8,25,0:05.22,269208,215637102
decompress,8,25,0:03.61,537212,11119931
random_access,8,25,0:00.07,55816,11119931
random_access,8,25,0:00.08,56424,11119931
random_access,8,25,0:00.07,56268,11119931
compress,8,50,0:07.81,368108,361882662
decompress,8,50,0:04.60,587652,13401303
random_access,8,50,0:00.08,56908,13401303
random_access,8,50,0:00.08,57020,13401303
random_access,8,50,0:00.08,56980,13401303
compress,8,50,0:07.56,319492,361882662
decompress,8,50,0:04.63,584556,13401303
random_access,8,50,0:00.09,56916,13401303
random_access,8,50,0:00.08,56932,13401303
random_access,8,50,0:00.08,56868,13401303
compress,8,50,0:06.94,366244,361882662
decompress,8,50,0:04.67,577960,13401303
random_access,8,50,0:00.09,57036,13401303
random_access,8,50,0:00.08,56992,13401303
random_access,8,50,0:00.08,56948,13401303
compress,8,100,0:12.61,444980,715848710
decompress,8,100,0:07.03,621000,17072321
random_access,8,100,0:00.03,28652,17072321
random_access,8,100,0:00.09,56636,17072321
random_access,8,100,0:00.09,56904,17072321
compress,8,100,0:12.16,460164,715848710
decompress,8,100,0:07.20,610016,17072321
random_access,8,100,0:00.03,28768,17072321
random_access,8,100,0:00.09,56748,17072321
random_access,8,100,0:00.09,56784,17072321
compress,8,100,0:12.29,449140,715848710
decompress,8,100,0:07.39,612040,17072321
random_access,8,100,0:00.03,28596,17072321
random_access,8,100,0:00.09,56524,17072321
random_access,8,100,0:00.09,56744,17072321
compress,8,150,0:19.31,433260,1168693621
decompress,8,150,0:09.34,661644,20491496
random_access,8,150,0:00.10,56760,20491496
random_access,8,150,0:00.10,56776,20491496
random_access,8,150,0:00.09,56788,20491496
compress,8,150,0:18.60,445448,1168693621
decompress,8,150,0:09.23,663796,20491496
random_access,8,150,0:00.10,56828,20491496
random_access,8,150,0:00.10,56804,20491496
random_access,8,150,0:00.09,56668,20491496
compress,8,150,0:19.18,432336,1168693621
decompress,8,150,0:09.25,657320,20491496
random_access,8,150,0:00.10,56804,20491496
random_access,8,150,0:00.09,56664,20491496
random_access,8,150,0:00.09,56764,20491496
compress,8,200,0:24.30,470712,1652390123
decompress,8,200,0:12.04,720488,23085471
random_access,8,200,0:00.09,56724,23085471
random_access,8,200,0:00.09,56928,23085471
random_access,8,200,0:00.10,56816,23085471
compress,8,200,0:25.25,470296,1652390123
decompress,8,200,0:12.03,705052,23085471
random_access,8,200,0:00.10,56852,23085471
random_access,8,200,0:00.10,56716,23085471
random_access,8,200,0:00.10,56844,23085471
compress,8,200,0:24.60,473340,1652390123
decompress,8,200,0:11.84,682776,23085471
random_access,8,200,0:00.10,56820,23085471
random_access,8,200,0:00.10,56780,23085471
random_access,8,200,0:00.10,56904,23085471
compress,8,250,0:29.87,486420,2158780652
decompress,8,250,0:14.50,759316,25209577
random_access,8,250,0:00.10,57128,25209577
random_access,8,250,0:00.11,57132,25209577
random_access,8,250,0:00.11,57312,25209577
compress,8,250,0:31.14,510408,2158780652
decompress,8,250,0:14.02,730976,25209577
random_access,8,250,0:00.10,57188,25209577
random_access,8,250,0:00.10,57092,25209577
random_access,8,250,0:00.11,57128,25209577
compress,8,250,0:29.81,502152,2158780652
decompress,8,250,0:13.91,728352,25209577
random_access,8,250,0:00.10,57188,25209577
random_access,8,250,0:00.11,57036,25209577
random_access,8,250,0:00.11,57152,25209577
compress,8,500,1:01.29,524476,5107377956
decompress,8,500,0:26.93,807252,33726930
random_access,8,500,0:00.12,58136,33726930
random_access,8,500,0:00.11,58276,33726930
random_access,8,500,0:00.12,58736,33726930
compress,8,500,0:58.21,538584,5107377956
decompress,8,500,0:26.94,864048,33726930
random_access,8,500,0:00.12,58188,33726930
random_access,8,500,0:00.11,58192,33726930
random_access,8,500,0:00.12,58800,33726930
compress,8,500,0:58.58,503240,5107377956
decompress,8,500,0:26.72,830704,33726930
random_access,8,500,0:00.12,58144,33726930
random_access,8,500,0:00.12,58120,33726930
random_access,8,500,0:00.12,58736,33726930
compress,8,750,1:48.77,526448,8781508978
decompress,8,750,0:43.36,767408,41486853
random_access,8,750,0:00.06,38768,41486853
random_access,8,750,0:00.07,39216,41486853
random_access,8,750,0:00.06,38920,41486853
compress,8,750,1:50.84,505912,8781508978
decompress,8,750,0:42.28,782588,41486854
random_access,8,750,0:00.06,38804,41486854
random_access,8,750,0:00.07,39148,41486854
random_access,8,750,0:00.06,38860,41486854
compress,8,750,1:49.12,489896,8781508978
decompress,8,750,0:43.18,764468,41486853
random_access,8,750,0:00.06,38768,41486853
random_access,8,750,0:00.07,39072,41486853
random_access,8,750,0:00.06,38904,41486853
compress,8,1000,2:43.72,516156,13051554385
decompress,8,1000,0:59.26,812140,48645713
random_access,8,1000,0:00.07,39412,48645713
random_access,8,1000,0:00.07,39672,48645713
random_access,8,1000,0:00.08,39752,48645713
compress,8,1000,2:41.26,540160,13051554385
decompress,8,1000,0:59.57,806076,48645716
random_access,8,1000,0:00.07,39384,48645716
random_access,8,1000,0:00.07,39756,48645716
random_access,8,1000,0:00.08,39732,48645716
compress,8,1000,2:39.25,520108,13051554385
decompress,8,1000,0:59.49,847064,48645713
random_access,8,1000,0:00.07,39392,48645713
random_access,8,1000,0:00.07,39644,48645713
random_access,8,1000,0:00.08,39852,48645713
compress,8,1500,4:36.85,551380,22758777094
decompress,8,1500,1:43.59,909716,60989062
random_access,8,1500,0:00.06,38692,60989062
random_access,8,1500,0:00.09,39468,60989062
random_access,8,1500,0:00.08,39052,60989062
compress,8,1500,4:26.21,531412,22758777094
decompress,8,1500,1:43.17,897176,60989062
random_access,8,1500,0:00.06,38676,60989062
random_access,8,1500,0:00.09,39508,60989062
random_access,8,1500,0:00.08,38960,60989062
compress,8,1500,4:32.87,574892,22758777094
decompress,8,1500,1:43.41,908324,60989062
random_access,8,1500,0:00.06,38628,60989062
random_access,8,1500,0:00.09,39328,60989062
random_access,8,1500,0:00.08,39140,60989062
compress,8,2000,6:38.00,574420,33962598452
decompress,8,2000,2:29.01,948524,72659970
random_access,8,2000,0:00.09,41316,72659970
random_access,8,2000,0:00.09,40836,72659970
random_access,8,2000,0:00.09,41788,72659970
compress,8,2000,6:31.84,583580,33962598452
decompress,8,2000,2:29.28,987684,72659970
random_access,8,2000,0:00.10,41236,72659970
random_access,8,2000,0:00.09,40800,72659970
random_access,8,2000,0:00.09,41780,72659970
compress,8,2000,6:35.86,589700,33962598452
decompress,8,2000,2:29.16,986568,72659970
random_access,8,2000,0:00.11,41152,72659970
random_access,8,2000,0:00.09,40844,72659970
random_access,8,2000,0:00.09,41716,72659970
compress,8,2500,9:06.14,618784,46478280058
decompress,8,2500,3:14.76,825384,84339390
random_access,8,2500,0:00.05,31432,84339390
random_access,8,2500,0:00.07,32484,84339390
random_access,8,2500,0:00.05,31608,84339390
compress,8,2500,9:14.38,605248,46478280058
decompress,8,2500,3:16.86,830980,84339390
random_access,8,2500,0:00.05,31400,84339390
random_access,8,2500,0:00.07,32488,84339390
random_access,8,2500,0:00.06,31848,84339390
compress,8,2500,9:08.76,611248,46478280058
decompress,8,2500,3:15.99,861040,84339390
random_access,8,2500,0:00.05,31488,84339390
random_access,8,2500,0:00.07,32232,84339390
random_access,8,2500,0:00.05,31660,84339390
compress,7,1,0:01.77,99284,37406751
decompress,7,1,0:00.94,344640,2995835
random_access,7,1,0:00.05,55488,2995835
random_access,7,1,0:00.05,55632,2995835
random_access,7,1,0:00.06,55600,2995835
compress,7,1,0:01.66,112600,37406751
decompress,7,1,0:00.94,330884,2995835
random_access,7,1,0:00.05,55628,2995835
random_access,7,1,0:00.06,55732,2995835
random_access,7,1,0:00.05,55600,2995835
compress,7,1,0:01.71,112632,37406751
decompress,7,1,0:00.91,344596,2995835
random_access,7,1,0:00.06,55680,2995835
random_access,7,1,0:00.06,55640,2995835
random_access,7,1,0:00.05,55552,2995835
compress,7,2,0:02.45,150192,60696746
decompress,7,2,0:01.39,390600,4812946
random_access,7,2,0:00.05,49664,4812946
random_access,7,2,0:00.06,54220,4812946
random_access,7,2,0:00.05,49576,4812946
compress,7,2,0:02.34,149044,60696746
decompress,7,2,0:01.39,374944,4812953
random_access,7,2,0:00.05,49460,4812953
random_access,7,2,0:00.06,54168,4812953
random_access,7,2,0:00.05,49556,4812953
compress,7,2,0:02.35,151100,60696746
decompress,7,2,0:01.41,377644,4812947
random_access,7,2,0:00.05,49528,4812947
random_access,7,2,0:00.07,54072,4812947
random_access,7,2,0:00.05,49512,4812947
compress,7,5,0:03.40,180716,98158185
decompress,7,5,0:02.25,452508,7299224
random_access,7,5,0:00.06,53252,7299224
random_access,7,5,0:00.06,53424,7299224
random_access,7,5,0:00.07,53488,7299224
compress,7,5,0:03.26,200100,98158185
decompress,7,5,0:02.21,426352,7299217
random_access,7,5,0:00.07,53340,7299217
random_access,7,5,0:00.06,53404,7299217
random_access,7,5,0:00.07,53168,7299217
compress,7,5,0:03.28,181004,98158185
decompress,7,5,0:02.22,425488,7299216
random_access,7,5,0:00.06,53344,7299216
random_access,7,5,0:00.06,53552,7299216
random_access,7,5,0:00.06,53420,7299216
compress,7,10,0:04.13,219848,132346963
decompress,7,10,0:02.76,488768,8970641
random_access,7,10,0:00.05,46012,8970641
random_access,7,10,0:00.07,56372,8970641
random_access,7,10,0:00.07,56332,8970641
compress,7,10,0:04.17,221716,132346963
decompress,7,10,0:02.75,473632,8970641
random_access,7,10,0:00.05,46060,8970641
random_access,7,10,0:00.07,56444,8970641
random_access,7,10,0:00.07,56332,8970641
compress,7,10,0:03.91,261732,132346963
decompress,7,10,0:02.77,455520,8970641
random_access,7,10,0:00.05,45980,8970641
random_access,7,10,0:00.07,56332,8970641
random_access,7,10,0:00.07,56316,8970641
compress,7,15,0:04.46,228444,164251735
decompress,7,15,0:03.17,490444,10106817
random_access,7,15,0:00.07,55908,10106817
random_access,7,15,0:00.07,55936,10106817
random_access,7,15,0:00.07,56040,10106817
compress,7,15,0:04.81,253540,164251735
decompress,7,15,0:03.13,480232,10106817
random_access,7,15,0:00.07,55888,10106817
random_access,7,15,0:00.07,55960,10106817
random_access,7,15,0:00.07,55784,10106817
compress,7,15,0:04.65,302884,164251735
decompress,7,15,0:03.15,511636,10106817
random_access,7,15,0:00.07,56020,10106817
random_access,7,15,0:00.07,55912,10106817
random_access,7,15,0:00.07,55884,10106817
compress,7,25,0:05.93,277812,227712199
decompress,7,25,0:03.74,529552,11864296
random_access,7,25,0:00.07,56784,11864296
random_access,7,25,0:00.08,57008,11864296
random_access,7,25,0:00.07,56300,11864296
compress,7,25,0:05.84,345432,227712199
decompress,7,25,0:03.76,526492,11864296
random_access,7,25,0:00.07,56916,11864296
random_access,7,25,0:00.07,57064,11864296
random_access,7,25,0:00.07,56996,11864296
compress,7,25,0:05.97,291616,227712199
decompress,7,25,0:03.71,539880,11864296
random_access,7,25,0:00.07,56940,11864296
random_access,7,25,0:00.07,57028,11864296
random_access,7,25,0:00.08,57044,11864296
compress,7,50,0:07.87,414472,392555684
decompress,7,50,0:05.13,593552,14691158
random_access,7,50,0:00.08,56784,14691158
random_access,7,50,0:00.08,56796,14691158
random_access,7,50,0:00.08,56904,14691158
compress,7,50,0:08.26,415328,392555684
decompress,7,50,0:05.14,587352,14691158
random_access,7,50,0:00.08,56940,14691158
random_access,7,50,0:00.08,56984,14691158
random_access,7,50,0:00.08,56808,14691158
compress,7,50,0:07.43,425424,392555684
decompress,7,50,0:05.17,588388,14691158
random_access,7,50,0:00.08,56948,14691158
random_access,7,50,0:00.08,56824,14691158
random_access,7,50,0:00.08,56836,14691158
compress,7,100,0:13.96,429756,793486062
decompress,7,100,0:08.10,649704,19011340
random_access,7,100,0:00.10,56632,19011340
random_access,7,100,0:00.09,56476,19011340
random_access,7,100,0:00.09,56624,19011340
compress,7,100,0:14.11,427252,793486062
decompress,7,100,0:07.71,640468,19011340
random_access,7,100,0:00.10,56712,19011340
random_access,7,100,0:00.09,56568,19011340
random_access,7,100,0:00.09,56648,19011340
compress,7,100,0:13.78,442040,793486062
decompress,7,100,0:07.87,643840,19011340
random_access,7,100,0:00.10,56712,19011340
random_access,7,100,0:00.09,56636,19011340
random_access,7,100,0:00.09,56564,19011340
compress,7,150,0:19.11,468152,1208123777
decompress,7,150,0:10.10,688948,21578615
random_access,7,150,0:00.10,56712,21578615
random_access,7,150,0:00.09,56652,21578615
random_access,7,150,0:00.09,56632,21578615
compress,7,150,0:18.91,452208,1208123777
decompress,7,150,0:10.05,687164,21578615
random_access,7,150,0:00.10,56952,21578615
random_access,7,150,0:00.09,56844,21578615
random_access,7,150,0:00.09,56816,21578615
compress,7,150,0:19.73,451208,1208123777
decompress,7,150,0:09.82,672416,21578615
random_access,7,150,0:00.11,56956,21578615
random_access,7,150,0:00.10,56712,21578615
random_access,7,150,0:00.10,56708,21578615
compress,7,200,0:26.05,474612,1695799929
decompress,7,200,0:12.13,726812,24128195
random_access,7,200,0:00.10,56900,24128195
random_access,7,200,0:00.10,56896,24128195
random_access,7,200,0:00.10,57040,24128195
compress,7,200,0:25.83,472676,1695799929
decompress,7,200,0:12.05,727332,24128195
random_access,7,200,0:00.10,56936,24128195
random_access,7,200,0:00.10,56656,24128195
random_access,7,200,0:00.10,56804,24128195
compress,7,200,0:25.64,480004,1695799929
decompress,7,200,0:11.92,720848,24128195
random_access,7,200,0:00.09,56788,24128195
random_access,7,200,0:00.09,56756,24128195
random_access,7,200,0:00.10,56776,24128195
compress,7,250,0:31.85,498692,2230639239
decompress,7,250,0:14.62,763124,26575770
random_access,7,250,0:00.10,57152,26575770
random_access,7,250,0:00.11,57212,26575770
random_access,7,250,0:00.11,57128,26575770
compress,7,250,0:31.70,505324,2230639239
decompress,7,250,0:14.51,783132,26575770
random_access,7,250,0:00.10,57176,26575770
random_access,7,250,0:00.11,57192,26575770
random_access,7,250,0:00.11,57196,26575770
compress,7,250,0:30.76,511288,2230639239
decompress,7,250,0:14.56,754564,26575770
random_access,7,250,0:00.10,57088,26575770
random_access,7,250,0:00.12,57152,26575770
random_access,7,250,0:00.10,57196,26575770
compress,7,500,1:12.03,536896,5329650899
decompress,7,500,0:28.03,793512,35750199
random_access,7,500,0:00.11,58240,35750199
random_access,7,500,0:00.12,57956,35750199
random_access,7,500,0:00.13,58672,35750199
compress,7,500,1:09.37,526304,5329650899
decompress,7,500,0:28.10,876356,35750199
