Command,Chromosome,Sample_Size,Time_Taken,Memory_Used_MB,Input_file_size
random_access,22,1,0:00.01,14340,3488424
compress,10,2500,16:34.33,1136184,40368810058
decompress,10,2500,9:53.58,340736,199314546
random_access,10,2500,0:00.04,48680,199314546
random_access,10,2500,0:00.24,337544,199314546
random_access,10,2500,0:00.24,337872,199314546
compress,10,2500,37:25.89,1198400,40368810058
decompress,10,2500,9:11.75,340756,199314546
random_access,10,2500,0:00.04,48808,199314546
random_access,10,2500,0:00.24,337848,199314546
random_access,10,2500,0:00.21,337872,199314546
compress,10,2500,19:48.51,1201404,40368810058
decompress,10,2500,9:19.41,340768,199314546
random_access,10,2500,0:00.04,48764,199314546
random_access,10,2500,0:00.23,337576,199314546
random_access,10,2500,0:00.22,337600,199314546
compress,10,2250,14:10.76,1077296,34881088735
decompress,10,2250,8:19.73,308724,188339497
random_access,10,2250,0:00.19,295160,188339497
random_access,10,2250,0:00.19,305424,188339497
random_access,10,2250,0:00.20,305544,188339497
compress,10,2250,15:01.87,1032252,34881088735
decompress,10,2250,8:42.56,308692,188339497
random_access,10,2250,0:00.19,295184,188339497
random_access,10,2250,0:00.21,305380,188339497
random_access,10,2250,0:00.20,305564,188339497
compress,10,2250,21:28.90,1080848,34881088735
decompress,10,2250,8:17.89,308760,188339497
random_access,10,2250,0:00.19,295152,188339497
random_access,10,2250,0:00.19,305552,188339497
random_access,10,2250,0:00.21,305612,188339497
compress,10,2000,11:07.65,933892,29562865440
decompress,10,2000,7:22.35,276660,176309354
random_access,10,2000,0:00.18,273512,176309354
random_access,10,2000,0:00.03,22980,176309354
random_access,10,2000,0:00.18,273396,176309354
compress,10,2000,16:13.25,971948,29562865440
decompress,10,2000,7:20.83,276696,176309354
random_access,10,2000,0:00.18,273416,176309354
random_access,10,2000,0:00.02,22920,176309354
random_access,10,2000,0:00.18,273488,176309354
compress,10,2000,38:09.81,985664,29562865440
decompress,10,2000,7:04.55,276704,176309354
random_access,10,2000,0:00.18,273660,176309354
random_access,10,2000,0:00.03,22928,176309354
random_access,10,2000,0:00.18,273512,176309354
compress,10,1500,15:50.85,675800,19841923001
decompress,10,1500,5:01.96,211948,150899148
random_access,10,1500,0:00.05,67516,150899148
random_access,10,1500,0:00.12,150048,150899148
random_access,10,1500,0:00.15,209108,150899148
compress,10,1500,13:29.79,712224,19841923001
decompress,10,1500,5:07.58,212036,150899148
random_access,10,1500,0:00.05,67500,150899148
random_access,10,1500,0:00.10,150072,150899148
random_access,10,1500,0:00.15,208932,150899148
compress,10,1500,7:45.51,725608,19841923001
decompress,10,1500,4:43.94,212072,150899148
random_access,10,1500,0:00.05,67416,150899148
random_access,10,1500,0:00.10,149900,150899148
random_access,10,1500,0:00.16,209080,150899148
compress,10,1000,4:54.09,471624,11412820183
decompress,10,1000,3:05.52,146816,122688969
random_access,10,1000,0:00.05,59860,122688969
random_access,10,1000,0:00.01,17336,122688969
random_access,10,1000,0:00.10,144804,122688969
compress,10,1000,8:55.37,470692,11412820183
decompress,10,1000,3:06.02,146840,122688969
random_access,10,1000,0:00.05,59664,122688969
random_access,10,1000,0:00.02,17368,122688969
random_access,10,1000,0:00.10,144904,122688969
compress,10,1000,6:31.99,497092,11412820183
decompress,10,1000,3:06.01,146700,122688969
random_access,10,1000,0:00.05,59808,122688969
random_access,10,1000,0:00.02,17360,122688969
random_access,10,1000,0:00.11,144840,122688969
compress,10,900,11:03.86,421764,9906025694
decompress,10,900,2:42.00,133884,116639971
random_access,10,900,0:00.10,132040,116639971
random_access,10,900,0:00.10,131932,116639971
random_access,10,900,0:00.10,132080,116639971
compress,10,900,4:15.66,426564,9906025694
decompress,10,900,2:41.15,133880,116639971
random_access,10,900,0:00.09,131936,116639971
random_access,10,900,0:00.10,131916,116639971
random_access,10,900,0:00.09,131964,116639971
compress,10,900,4:46.09,444896,9906025694
decompress,10,900,2:42.13,134036,116639971
random_access,10,900,0:00.09,131996,116639971
random_access,10,900,0:00.10,131984,116639971
random_access,10,900,0:00.10,131936,116639971
compress,10,800,3:44.20,372652,8455227615
decompress,10,800,2:20.89,120912,110405749
random_access,10,800,0:00.05,60924,110405749
random_access,10,800,0:00.08,119112,110405749
random_access,10,800,0:00.05,60388,110405749
compress,10,800,3:44.60,369688,8455227615
decompress,10,800,2:10.48,120908,110405749
random_access,10,800,0:00.05,60848,110405749
random_access,10,800,0:00.09,119180,110405749
random_access,10,800,0:00.05,60380,110405749
compress,10,800,3:45.32,370736,8455227615
decompress,10,800,2:22.92,120796,110405749
random_access,10,800,0:00.05,60744,110405749
random_access,10,800,0:00.09,119004,110405749
random_access,10,800,0:00.05,60400,110405749
compress,10,750,3:33.73,333528,7749513898
decompress,10,750,1:59.01,114280,107103997
random_access,10,750,0:00.03,36516,107103997
random_access,10,750,0:00.07,88792,107103997
random_access,10,750,0:00.05,63192,107103997
compress,10,750,19:45.39,339112,7749513898
decompress,10,750,2:09.34,114288,107103997
random_access,10,750,0:00.03,36532,107103997
random_access,10,750,0:00.08,88712,107103997
random_access,10,750,0:00.06,63204,107103997
compress,10,750,3:31.21,348984,7749513898
decompress,10,750,2:10.77,114440,107103997
random_access,10,750,0:00.03,36532,107103997
random_access,10,750,0:00.07,88716,107103997
random_access,10,750,0:00.05,63156,107103997
compress,10,700,10:31.55,339180,7076357182
decompress,10,700,1:55.42,107880,103947875
random_access,10,700,0:00.03,20468,103947875
random_access,10,700,0:00.04,42684,103947875
random_access,10,700,0:00.06,84324,103947875
compress,10,700,3:59.98,329208,7076357182
decompress,10,700,1:49.40,107936,103947875
random_access,10,700,0:00.03,20496,103947875
random_access,10,700,0:00.03,42656,103947875
random_access,10,700,0:00.06,84396,103947875
compress,10,700,3:18.96,317612,7076357182
decompress,10,700,1:58.25,107804,103947875
random_access,10,700,0:00.03,20468,103947875
random_access,10,700,0:00.03,42640,103947875
random_access,10,700,0:00.06,84344,103947875
compress,10,600,4:52.18,271616,5754646249
decompress,10,600,1:38.96,95072,96822018
random_access,10,600,0:00.04,52880,96822018
random_access,10,600,0:00.06,71600,96822018
random_access,10,600,0:00.07,93456,96822018
compress,10,600,3:07.99,283140,5754646249
decompress,10,600,1:33.10,94880,96822018
random_access,10,600,0:00.05,53088,96822018
random_access,10,600,0:00.06,71532,96822018
random_access,10,600,0:00.07,93356,96822018
compress,10,600,5:16.75,275736,5754646249
decompress,10,600,1:30.39,94876,96822018
random_access,10,600,0:00.05,53092,96822018
random_access,10,600,0:00.05,71636,96822018
random_access,10,600,0:00.07,93452,96822018
compress,10,500,2:32.56,229172,4535288960
decompress,10,500,1:12.27,82124,89711211
random_access,10,500,0:00.04,44956,89711211
random_access,10,500,0:00.04,40856,89711211
random_access,10,500,0:00.04,46148,89711211
compress,10,500,2:24.25,238164,4535288960
decompress,10,500,1:12.44,82068,89711211
random_access,10,500,0:00.04,45212,89711211
random_access,10,500,0:00.03,40872,89711211
random_access,10,500,0:00.04,46208,89711211
compress,10,500,2:20.58,234988,4535288960
decompress,10,500,1:19.64,82072,89711211
random_access,10,500,0:00.04,45104,89711211
random_access,10,500,0:00.05,40868,89711211
random_access,10,500,0:00.04,46116,89711211
compress,10,250,1:21.92,123288,1870798359
decompress,10,250,0:35.74,49660,68332618
random_access,10,250,0:00.03,31160,68332618
random_access,10,250,0:00.04,38884,68332618
random_access,10,250,0:00.05,48276,68332618
compress,10,250,3:45.68,126932,1870798359
decompress,10,250,0:35.97,49632,68332618
random_access,10,250,0:00.03,31076,68332618
random_access,10,250,0:00.03,39092,68332618
random_access,10,250,0:00.04,48224,68332618
compress,10,250,1:22.26,130920,1870798359
decompress,10,250,0:35.48,49720,68332618
random_access,10,250,0:00.03,31116,68332618
random_access,10,250,0:00.03,38964,68332618
random_access,10,250,0:00.04,48372,68332618
compress,10,200,3:13.05,103560,1427454088
decompress,10,200,0:27.63,43576,63078302
random_access,10,200,0:00.05,41988,63078302
random_access,10,200,0:00.03,33608,63078302
random_access,10,200,0:00.02,20436,63078302
compress,10,200,1:13.35,103684,1427454088
decompress,10,200,0:26.06,43556,63078302
random_access,10,200,0:00.04,41968,63078302
random_access,10,200,0:00.03,33552,63078302
random_access,10,200,0:00.02,20416,63078302
compress,10,200,1:13.11,105256,1427454088
decompress,10,200,0:26.18,43464,63078302
random_access,10,200,0:00.03,41912,63078302
random_access,10,200,0:00.05,33532,63078302
random_access,10,200,0:00.02,20392,63078302
compress,10,150,1:03.03,82708,999365117
decompress,10,150,0:19.34,36800,56324836
random_access,10,150,0:00.03,15372,56324836
random_access,10,150,0:00.03,30212,56324836
random_access,10,150,0:00.02,19740,56324836
compress,10,150,1:18.89,91352,999365117
decompress,10,150,0:20.77,36856,56324836
random_access,10,150,0:00.02,15284,56324836
random_access,10,150,0:00.03,30136,56324836
random_access,10,150,0:00.02,19820,56324836
compress,10,150,1:05.30,82364,999365117
decompress,10,150,0:20.86,36948,56324836
random_access,10,150,0:00.02,15348,56324836
random_access,10,150,0:00.04,30152,56324836
random_access,10,150,0:00.02,19840,56324836
compress,10,100,7:29.27,63396,623615345
decompress,10,100,0:12.83,30488,48479789
random_access,10,100,0:00.02,17004,48479789
random_access,10,100,0:00.02,16240,48479789
random_access,10,100,0:00.03,19160,48479789
compress,10,100,2:03.29,62476,623615345
decompress,10,100,0:13.71,30596,48479789
random_access,10,100,0:00.02,17024,48479789
random_access,10,100,0:00.04,16332,48479789
random_access,10,100,0:00.02,19208,48479789
compress,10,100,0:53.47,63884,623615345
decompress,10,100,0:13.58,30604,48479789
random_access,10,100,0:00.02,17144,48479789
random_access,10,100,0:00.03,16456,48479789
random_access,10,100,0:00.02,19088,48479789
compress,10,50,0:50.78,45148,303806808
decompress,10,50,0:07.07,23940,38230910
random_access,10,50,0:00.02,17436,38230910
random_access,10,50,0:00.01,16568,38230910
random_access,10,50,0:00.03,19916,38230910
compress,10,50,0:50.23,45268,303806808
decompress,10,50,0:08.37,23960,38230910
random_access,10,50,0:00.02,17404,38230910
random_access,10,50,0:00.01,16596,38230910
random_access,10,50,0:00.02,19828,38230910
compress,10,50,0:46.26,50488,303806808
decompress,10,50,0:07.30,24012,38230910
random_access,10,50,0:00.02,17264,38230910
random_access,10,50,0:00.02,16588,38230910
random_access,10,50,0:00.02,19904,38230910
compress,10,25,2:50.70,36504,161991097
decompress,10,25,0:05.36,20524,29682974
random_access,10,25,0:00.02,16088,29682974
random_access,10,25,0:00.02,19316,29682974
random_access,10,25,0:00.04,19380,29682974
compress,10,25,0:44.79,35660,161991097
decompress,10,25,0:04.87,20552,29682974
random_access,10,25,0:00.02,15920,29682974
random_access,10,25,0:00.02,19364,29682974
random_access,10,25,0:00.02,19308,29682974
compress,10,25,0:43.13,36336,161991097
decompress,10,25,0:05.07,20524,29682974
random_access,10,25,0:00.03,16012,29682974
random_access,10,25,0:00.03,19364,29682974
random_access,10,25,0:00.02,19300,29682974
compress,10,15,2:19.21,32384,123585789
decompress,10,15,0:03.72,19364,27135822
random_access,10,15,0:00.02,15564,27135822
random_access,10,15,0:00.02,18044,27135822
random_access,10,15,0:00.02,14868,27135822
compress,10,15,0:47.29,32860,123585789
decompress,10,15,0:04.22,19340,27135822
random_access,10,15,0:00.02,15464,27135822
random_access,10,15,0:00.02,18020,27135822
random_access,10,15,0:00.01,15044,27135822
compress,10,15,0:46.96,30820,123585789
decompress,10,15,0:04.24,19332,27135822
random_access,10,15,0:00.03,15768,27135822
random_access,10,15,0:00.02,17996,27135822
random_access,10,15,0:00.01,14976,27135822
compress,10,10,1:36.94,29312,102719428
decompress,10,10,0:03.26,18708,25020956
random_access,10,10,0:00.03,15400,25020956
random_access,10,10,0:00.02,15796,25020956
random_access,10,10,0:00.02,17288,25020956
compress,10,10,4:49.39,29744,102719428
decompress,10,10,0:03.55,18752,25020956
random_access,10,10,0:00.02,15388,25020956
random_access,10,10,0:00.02,15784,25020956
random_access,10,10,0:00.02,17220,25020956
compress,10,10,1:24.24,30648,102719428
decompress,10,10,0:03.43,18672,25020956
random_access,10,10,0:00.01,15404,25020956
random_access,10,10,0:00.02,15680,25020956
random_access,10,10,0:00.02,17316,25020956
compress,10,5,0:37.94,26944,74441233
decompress,10,5,0:03.11,17856,20677797
random_access,10,5,0:00.02,15112,20677797
random_access,10,5,0:00.02,15212,20677797
random_access,10,5,0:00.02,14908,20677797
compress,10,5,0:38.72,28468,74441233
decompress,10,5,0:02.63,17784,20677797
random_access,10,5,0:00.01,15112,20677797
random_access,10,5,0:00.03,15228,20677797
random_access,10,5,0:00.01,15192,20677797
compress,10,5,0:37.82,28452,74441233
decompress,10,5,0:02.88,17868,20677797
random_access,10,5,0:00.02,15100,20677797
random_access,10,5,0:00.02,15164,20677797
random_access,10,5,0:00.02,14960,20677797
compress,10,2,0:37.32,26000,46980372
decompress,10,2,0:02.19,17460,14688537
random_access,10,2,0:00.01,14968,14688537
random_access,10,2,0:00.01,14992,14688537
random_access,10,2,0:00.02,14824,14688537
compress,10,2,3:25.22,25644,46980372
decompress,10,2,0:01.78,17480,14688537
random_access,10,2,0:00.02,14988,14688537
random_access,10,2,0:00.02,15064,14688537
random_access,10,2,0:00.02,14828,14688537
compress,10,2,0:39.39,24932,46980372
decompress,10,2,0:01.96,17412,14688537
random_access,10,2,0:00.02,15052,14688537
random_access,10,2,0:00.02,14908,14688537
random_access,10,2,0:00.01,14812,14688537
compress,10,1,0:41.52,25616,34105287
decompress,10,1,0:01.72,16992,11238657
random_access,10,1,0:00.01,14892,11238657
random_access,10,1,0:00.02,15248,11238657
random_access,10,1,0:00.02,14812,11238657
compress,10,1,0:31.48,24444,34105287
decompress,10,1,0:01.78,17076,11238657
random_access,10,1,0:00.03,14980,11238657
random_access,10,1,0:00.02,15212,11238657
random_access,10,1,0:00.02,14936,11238657
compress,10,1,7:04.89,23856,34105287
decompress,10,1,0:01.64,17128,11238657
random_access,10,1,0:00.02,14984,11238657
random_access,10,1,0:00.03,15356,11238657
random_access,10,1,0:00.01,15072,11238657
compress,15,2500,14:37.19,1158872,24511451981
decompress,15,2500,5:31.90,340112,125422538
random_access,15,2500,0:00.10,135668,125422538
random_access,15,2500,0:00.22,325708,125422538
random_access,15,2500,0:00.22,336708,125422538
compress,15,2500,16:42.45,1158496,24511451981
decompress,15,2500,5:41.52,340004,125422538
random_access,15,2500,0:00.09,135428,125422538
random_access,15,2500,0:00.22,325528,125422538
random_access,15,2500,0:00.21,336748,125422538
compress,15,2500,17:44.14,1138828,24511451981
decompress,15,2500,5:53.59,340088,125422538
random_access,15,2500,0:00.10,135556,125422538
random_access,15,2500,0:00.21,325580,125422538
random_access,15,2500,0:00.22,336748,125422538
compress,15,2250,8:17.44,1078516,21141802243
decompress,15,2250,5:11.07,307784,118223778
random_access,15,2250,0:00.19,304736,118223778
random_access,15,2250,0:00.19,304668,118223778
random_access,15,2250,0:00.14,205900,118223778
compress,15,2250,8:26.48,1054196,21141802243
decompress,15,2250,5:12.09,307752,118223778
random_access,15,2250,0:00.20,304564,118223778
random_access,15,2250,0:00.20,304592,118223778
random_access,15,2250,0:00.14,205800,118223778
compress,15,2250,12:30.88,1051636,21141802243
decompress,15,2250,5:16.55,307732,118223778
random_access,15,2250,0:00.19,304760,118223778
random_access,15,2250,0:00.20,304776,118223778
random_access,15,2250,0:00.14,205908,118223778
compress,15,2000,8:29.64,955860,17960412913
decompress,15,2000,4:18.19,275840,110841632
random_access,15,2000,0:00.12,170764,110841632
random_access,15,2000,0:00.14,196724,110841632
random_access,15,2000,0:00.18,272796,110841632
compress,15,2000,12:27.31,967668,17960412913
decompress,15,2000,4:28.76,275800,110841632
random_access,15,2000,0:00.11,170736,110841632
random_access,15,2000,0:00.13,196612,110841632
random_access,15,2000,0:00.18,272628,110841632
compress,15,2000,16:59.51,936264,17960412913
decompress,15,2000,4:25.26,275740,110841632
random_access,15,2000,0:00.11,170696,110841632
random_access,15,2000,0:00.13,196728,110841632
random_access,15,2000,0:00.18,272744,110841632
compress,15,1500,7:50.65,670964,12036972596
decompress,15,1500,3:03.58,210788,94545560
random_access,15,1500,0:00.14,208428,94545560
random_access,15,1500,0:00.14,197748,94545560
random_access,15,1500,0:00.09,135104,94545560
compress,15,1500,7:58.34,694552,12036972596
decompress,15,1500,2:56.94,210788,94545560
random_access,15,1500,0:00.14,208204,94545560
random_access,15,1500,0:00.13,197964,94545560
random_access,15,1500,0:00.10,135088,94545560
compress,15,1500,11:20.86,711028,12036972596
decompress,15,1500,3:06.01,210852,94545560
random_access,15,1500,0:00.14,208292,94545560
random_access,15,1500,0:00.13,197852,94545560
random_access,15,1500,0:00.10,135076,94545560
compress,15,1000,3:24.08,483032,6894169104
decompress,15,1000,1:50.97,145836,76844764
random_access,15,1000,0:00.06,80292,76844764
random_access,15,1000,0:00.06,89620,76844764
random_access,15,1000,0:00.08,120080,76844764
compress,15,1000,3:03.31,486404,6894169104
decompress,15,1000,1:50.84,145992,76844764
random_access,15,1000,0:00.06,80296,76844764
random_access,15,1000,0:00.06,89656,76844764
random_access,15,1000,0:00.09,120128,76844764
compress,15,1000,3:07.27,487620,6894169104
decompress,15,1000,1:48.56,145912,76844764
random_access,15,1000,0:00.06,80416,76844764
random_access,15,1000,0:00.06,89648,76844764
random_access,15,1000,0:00.08,120024,76844764
compress,15,900,8:36.85,441928,5978161168
decompress,15,900,1:37.02,133028,73041160
random_access,15,900,0:00.09,121204,73041160
random_access,15,900,0:00.04,62100,73041160
random_access,15,900,0:00.09,131152,73041160
compress,15,900,2:40.54,442800,5978161168
decompress,15,900,1:36.37,133116,73041160
random_access,15,900,0:00.09,121244,73041160
random_access,15,900,0:00.05,62004,73041160
random_access,15,900,0:00.10,131172,73041160
compress,15,900,2:40.41,420476,5978161168
decompress,15,900,1:35.43,133056,73041160
random_access,15,900,0:00.09,121040,73041160
random_access,15,900,0:00.04,61992,73041160
random_access,15,900,0:00.09,131228,73041160
compress,15,800,4:51.79,395824,5096393668
decompress,15,800,1:23.85,120028,69142521
random_access,15,800,0:00.09,118424,69142521
random_access,15,800,0:00.03,33892,69142521
random_access,15,800,0:00.04,41076,69142521
compress,15,800,4:07.11,358748,5096393668
decompress,15,800,1:22.26,120032,69142521
random_access,15,800,0:00.08,118260,69142521
random_access,15,800,0:00.02,33804,69142521
random_access,15,800,0:00.04,41092,69142521
compress,15,800,2:18.86,380932,5096393668
decompress,15,800,1:24.20,120056,69142521
random_access,15,800,0:00.09,118324,69142521
random_access,15,800,0:00.03,33940,69142521
random_access,15,800,0:00.04,40900,69142521
compress,15,750,4:44.32,356336,4668717872
decompress,15,750,1:18.07,113608,67080921
random_access,15,750,0:00.06,68892,67080921
random_access,15,750,0:00.04,50152,67080921
random_access,15,750,0:00.05,70980,67080921
compress,15,750,6:09.13,379848,4668717872
decompress,15,750,1:17.20,113676,67080921
random_access,15,750,0:00.05,68960,67080921
random_access,15,750,0:00.04,50148,67080921
random_access,15,750,0:00.05,71048,67080921
compress,15,750,2:09.79,379140,4668717872
decompress,15,750,1:15.61,113684,67080921
random_access,15,750,0:00.05,68972,67080921
random_access,15,750,0:00.04,50204,67080921
random_access,15,750,0:00.05,70956,67080921
compress,15,700,2:01.25,322120,4252623877
decompress,15,700,1:11.70,107180,64881334
random_access,15,700,0:00.06,78604,64881334
random_access,15,700,0:00.04,59356,64881334
random_access,15,700,0:00.05,56128,64881334
compress,15,700,2:02.76,316448,4252623877
decompress,15,700,1:11.72,107224,64881334
random_access,15,700,0:00.05,78528,64881334
random_access,15,700,0:00.05,59436,64881334
random_access,15,700,0:00.04,56212,64881334
compress,15,700,2:02.84,365604,4252623877
decompress,15,700,1:12.09,107216,64881334
random_access,15,700,0:00.06,78460,64881334
random_access,15,700,0:00.04,59536,64881334
random_access,15,700,0:00.04,56168,64881334
compress,15,600,2:06.85,275308,3468159566
decompress,15,600,0:59.56,94336,60615437
random_access,15,600,0:00.04,59008,60615437
random_access,15,600,0:00.01,16152,60615437
random_access,15,600,0:00.04,47656,60615437
compress,15,600,1:44.61,277336,3468159566
decompress,15,600,0:58.40,94368,60615437
random_access,15,600,0:00.04,59012,60615437
random_access,15,600,0:00.02,16200,60615437
random_access,15,600,0:00.04,47744,60615437
compress,15,600,8:19.59,313816,3468159566
decompress,15,600,0:59.56,94368,60615437
random_access,15,600,0:00.04,58948,60615437
random_access,15,600,0:00.01,16072,60615437
random_access,15,600,0:00.04,47732,60615437
compress,15,500,1:27.41,223792,2727927176
decompress,15,500,0:46.94,81208,56030630
random_access,15,500,0:00.06,79772,56030630
random_access,15,500,0:00.06,79928,56030630
random_access,15,500,0:00.06,79844,56030630
compress,15,500,2:22.21,237296,2727927176
decompress,15,500,0:47.31,81252,56030630
random_access,15,500,0:00.06,79836,56030630
random_access,15,500,0:00.06,79868,56030630
random_access,15,500,0:00.06,79708,56030630
compress,15,500,1:26.46,249448,2727927176
decompress,15,500,0:47.28,81196,56030630
random_access,15,500,0:00.06,79924,56030630
random_access,15,500,0:00.07,79924,56030630
random_access,15,500,0:00.06,79936,56030630
compress,15,250,7:47.19,122468,1143170192
decompress,15,250,0:21.16,48968,43148181
random_access,15,250,0:00.01,17456,43148181
random_access,15,250,0:00.02,20372,43148181
random_access,15,250,0:00.01,14420,43148181
compress,15,250,0:58.41,122664,1143170192
decompress,15,250,0:20.61,48988,43148181
random_access,15,250,0:00.02,17464,43148181
random_access,15,250,0:00.02,20500,43148181
random_access,15,250,0:00.01,14640,43148181
compress,15,250,0:52.36,123252,1143170192
decompress,15,250,0:20.64,48920,43148181
random_access,15,250,0:00.01,17524,43148181
random_access,15,250,0:00.01,20460,43148181
random_access,15,250,0:00.02,14600,43148181
compress,15,200,0:47.26,100696,869226629
decompress,15,200,0:16.09,42712,39718781
random_access,15,200,0:00.02,35044,39718781
random_access,15,200,0:00.02,23860,39718781
random_access,15,200,0:00.03,41196,39718781
compress,15,200,0:46.60,103884,869226629
decompress,15,200,0:16.12,42664,39718781
random_access,15,200,0:00.03,34964,39718781
random_access,15,200,0:00.03,23872,39718781
random_access,15,200,0:00.03,41124,39718781
compress,15,200,1:29.60,102320,869226629
decompress,15,200,0:16.32,42504,39718781
random_access,15,200,0:00.03,35032,39718781
random_access,15,200,0:00.02,23904,39718781
random_access,15,200,0:00.04,41244,39718781
compress,15,150,0:40.94,80736,620607853
decompress,15,150,0:12.13,36112,36012603
random_access,15,150,0:00.01,19256,36012603
random_access,15,150,0:00.02,24828,36012603
random_access,15,150,0:00.01,16068,36012603
compress,15,150,0:41.43,95636,620607853
decompress,15,150,0:12.10,36108,36012603
random_access,15,150,0:00.01,19228,36012603
random_access,15,150,0:00.02,24908,36012603
random_access,15,150,0:00.02,16140,36012603
compress,15,150,0:54.52,82832,620607853
decompress,15,150,0:11.67,36140,36012603
random_access,15,150,0:00.01,19288,36012603
random_access,15,150,0:00.03,24700,36012603
random_access,15,150,0:00.01,16112,36012603
compress,15,100,0:36.27,63400,392008385
decompress,15,100,0:07.81,29664,31307837
random_access,15,100,0:00.02,27168,31307837
random_access,15,100,0:00.02,24416,31307837
random_access,15,100,0:00.02,28424,31307837
compress,15,100,0:35.41,62588,392008385
decompress,15,100,0:07.69,29584,31307837
random_access,15,100,0:00.02,27224,31307837
random_access,15,100,0:00.02,24616,31307837
random_access,15,100,0:00.03,28300,31307837
compress,15,100,0:36.61,64180,392008385
decompress,15,100,0:07.65,29692,31307837
random_access,15,100,0:00.02,27156,31307837
random_access,15,100,0:00.02,24516,31307837
random_access,15,100,0:00.02,28368,31307837
compress,15,50,0:30.00,44416,197700939
decompress,15,50,0:04.40,23264,25336791
random_access,15,50,0:00.01,15180,25336791
random_access,15,50,0:00.02,21736,25336791
random_access,15,50,0:00.02,21892,25336791
compress,15,50,0:31.90,45480,197700939
decompress,15,50,0:04.37,23176,25336791
random_access,15,50,0:00.01,15280,25336791
random_access,15,50,0:00.02,21876,25336791
random_access,15,50,0:00.02,21884,25336791
compress,15,50,0:33.62,43704,197700939
decompress,15,50,0:04.43,23244,25336791
random_access,15,50,0:00.01,15316,25336791
random_access,15,50,0:00.02,21984,25336791
random_access,15,50,0:00.03,21916,25336791
compress,15,25,0:28.25,34256,112051426
decompress,15,25,0:03.15,19844,20757872
random_access,15,25,0:00.01,15972,20757872
random_access,15,25,0:00.02,14484,20757872
random_access,15,25,0:00.01,14908,20757872
compress,15,25,0:29.67,36212,112051426
decompress,15,25,0:03.08,19720,20757872
random_access,15,25,0:00.02,16128,20757872
random_access,15,25,0:00.01,14352,20757872
random_access,15,25,0:00.01,15136,20757872
compress,15,25,0:29.09,35568,112051426
decompress,15,25,0:02.94,19808,20757872
random_access,15,25,0:00.01,16132,20757872
random_access,15,25,0:00.02,14448,20757872
random_access,15,25,0:00.01,14968,20757872
compress,15,15,0:27.94,30056,80722094
decompress,15,15,0:02.43,18836,18143346
random_access,15,15,0:00.01,15032,18143346
random_access,15,15,0:00.01,14564,18143346
random_access,15,15,0:00.02,16976,18143346
compress,15,15,0:27.77,31536,80722094
decompress,15,15,0:02.41,18844,18143346
random_access,15,15,0:00.02,15252,18143346
random_access,15,15,0:00.01,14660,18143346
random_access,15,15,0:00.01,16892,18143346
compress,15,15,0:29.89,29996,80722094
decompress,15,15,0:02.53,18864,18143346
random_access,15,15,0:00.01,15352,18143346
random_access,15,15,0:00.02,14728,18143346
random_access,15,15,0:00.01,17052,18143346
compress,15,10,0:46.98,28824,58030323
decompress,15,10,0:01.98,18052,14941945
random_access,15,10,0:00.01,16548,14941945
random_access,15,10,0:00.01,14668,14941945
random_access,15,10,0:00.02,14380,14941945
compress,15,10,0:26.33,28608,58030323
decompress,15,10,0:01.98,18056,14941945
random_access,15,10,0:00.01,16584,14941945
random_access,15,10,0:00.01,14616,14941945
random_access,15,10,0:00.01,14392,14941945
compress,15,10,0:27.00,29484,58030323
decompress,15,10,0:01.94,18092,14941945
random_access,15,10,0:00.02,16536,14941945
random_access,15,10,0:00.01,14564,14941945
random_access,15,10,0:00.01,14256,14941945
compress,15,5,0:28.47,26040,39711463
decompress,15,5,0:01.42,17564,11792664
random_access,15,5,0:00.01,14240,11792664
random_access,15,5,0:00.02,14588,11792664
random_access,15,5,0:00.01,15296,11792664
compress,15,5,0:26.66,25660,39711463
decompress,15,5,0:01.46,17564,11792664
random_access,15,5,0:00.01,14200,11792664
random_access,15,5,0:00.01,14740,11792664
random_access,15,5,0:00.02,15352,11792664
compress,15,5,0:27.15,25528,39711463
decompress,15,5,0:01.51,17472,11792664
random_access,15,5,0:00.01,14248,11792664
random_access,15,5,0:00.02,14600,11792664
random_access,15,5,0:00.02,15304,11792664
compress,15,2,1:36.17,23696,26655946
decompress,15,2,0:01.22,16860,8865616
random_access,15,2,0:00.01,14232,8865616
random_access,15,2,0:00.02,14384,8865616
random_access,15,2,0:00.01,14500,8865616
compress,15,2,0:32.66,24824,26655946
decompress,15,2,0:01.18,16812,8865616
random_access,15,2,0:00.01,14284,8865616
random_access,15,2,0:00.01,14488,8865616
random_access,15,2,0:00.02,14496,8865616
compress,15,2,0:27.22,24132,26655946
decompress,15,2,0:01.15,16868,8865616
random_access,15,2,0:00.01,14184,8865616
random_access,15,2,0:00.01,14300,8865616
random_access,15,2,0:00.01,14256,8865616
compress,15,1,0:29.96,22620,19395301
decompress,15,1,0:00.98,16468,6822324
random_access,15,1,0:00.02,15408,6822324
random_access,15,1,0:00.01,14164,6822324
random_access,15,1,0:00.01,14216,6822324
compress,15,1,0:21.34,23368,19395301
decompress,15,1,0:00.99,16600,6822324
random_access,15,1,0:00.01,15420,6822324
random_access,15,1,0:00.01,14224,6822324
random_access,15,1,0:00.01,14140,6822324
compress,15,1,0:40.64,25072,19395301
decompress,15,1,0:01.04,16536,6822324
random_access,15,1,0:00.01,15316,6822324
