Command,Chromosome,Sample_Size,Threads,Time_Taken,Memory_Used_MB,Input_file_size
compress,19,1500,2,1:51.41,379928,9105333107
compress,19,1500,3,1:51.24,386632,9105333107
compress,19,1500,3,1:54.72,395664,9105333107
compress,19,1500,4,1:51.34,416132,9105333107
compress,19,1500,4,1:54.09,411076,9105333107
compress,19,1500,8,1:53.79,499176,9105333107
compress,19,1500,8,1:47.15,528536,9105333107
compress,19,1000,1,1:08.38,327900,5239960656
compress,19,1000,1,1:07.45,317748,5239960656
compress,19,1000,2,1:07.52,363736,5239960656
compress,19,1000,2,1:04.64,363960,5239960656
compress,19,1000,3,1:07.73,397340,5239960656
compress,19,1000,3,1:05.71,376020,5239960656
compress,19,1000,4,1:05.73,416316,5239960656
compress,19,1000,4,1:07.16,410524,5239960656
compress,19,1000,8,1:05.84,522608,5239960656
compress,19,1000,8,0:56.94,523988,5239960656
compress,19,750,1,0:47.14,296988,3564981229
compress,19,750,1,0:45.78,296748,3564981229
compress,19,750,2,0:46.65,337024,3564981229
compress,19,750,2,0:45.09,347472,3564981229
compress,19,750,3,0:46.19,371940,3564981229
compress,19,750,3,0:45.79,359840,3564981229
compress,19,750,4,0:41.85,408332,3564981229
compress,19,750,4,0:46.75,398164,3564981229
compress,19,750,8,0:46.39,494916,3564981229
compress,19,750,8,0:47.55,492832,3564981229
compress,19,500,1,0:28.75,262556,2095881710
compress,19,500,1,0:25.64,276324,2095881710
compress,19,500,2,0:29.07,296024,2095881710
compress,19,500,2,0:28.55,286832,2095881710
compress,19,500,3,0:29.16,301408,2095881710
compress,19,500,3,0:24.79,315728,2095881710
compress,19,500,4,0:24.71,327084,2095881710
compress,19,500,4,0:28.06,338676,2095881710
compress,19,500,8,0:27.70,433100,2095881710
compress,19,500,8,0:28.17,527368,2095881710
compress,19,250,1,0:13.93,237048,881348304
compress,19,250,1,0:14.47,239488,881348304
compress,19,250,2,0:13.54,259968,881348304
compress,19,250,2,0:14.20,264260,881348304
compress,19,250,3,0:13.64,295556,881348304
compress,19,250,3,0:13.47,283736,881348304
compress,19,250,4,0:12.85,321444,881348304
compress,19,250,4,0:13.07,324372,881348304
compress,19,250,8,0:13.31,415860,881348304
compress,19,250,8,0:12.68,391112,881348304
compress,19,200,1,0:11.29,227260,678707568
compress,19,200,1,0:11.57,228036,678707568
compress,19,200,2,0:11.24,262500,678707568
compress,19,200,2,0:11.03,259264,678707568
compress,19,200,3,0:10.77,282792,678707568
compress,19,200,3,0:11.28,279156,678707568
compress,19,200,4,0:10.98,300432,678707568
compress,19,200,4,0:10.56,310864,678707568
compress,19,200,8,0:09.20,365228,678707568
compress,19,200,8,0:10.70,374620,678707568
compress,19,100,1,0:06.96,213704,317548553
compress,19,100,1,0:06.60,215960,317548553
compress,19,100,2,0:06.06,245088,317548553
compress,19,100,2,0:05.79,247052,317548553
compress,19,100,3,0:05.86,265752,317548553
compress,19,100,3,0:06.10,257632,317548553
compress,19,100,4,0:05.88,273252,317548553
compress,19,100,4,0:05.95,266944,317548553
compress,19,100,8,0:06.03,297300,317548553
compress,19,100,8,0:05.67,318568,317548553
compress,19,50,1,0:04.30,145676,157114818
compress,19,50,1,0:04.26,146964,157114818
compress,19,50,2,0:03.93,162756,157114818
compress,19,50,2,0:03.77,163548,157114818
compress,19,50,3,0:03.57,173780,157114818
compress,19,50,3,0:03.68,177140,157114818
compress,19,50,4,0:03.66,174040,157114818
compress,19,50,4,0:03.53,166964,157114818
compress,19,50,8,0:03.80,184684,157114818
compress,19,50,8,0:04.08,194188,157114818
compress,19,25,1,0:03.22,125308,90356373
compress,19,25,1,0:03.24,122536,90356373
compress,19,25,2,0:02.66,125924,90356373
compress,19,25,2,0:02.79,131512,90356373
compress,19,25,3,0:02.69,128740,90356373
compress,19,25,3,0:02.63,131888,90356373
compress,19,25,4,0:02.67,138428,90356373
compress,19,25,4,0:02.64,137328,90356373
compress,19,25,8,0:02.67,163636,90356373
compress,19,25,8,0:02.73,163448,90356373
compress,19,10,1,0:02.17,100512,49664397
compress,19,10,1,0:02.24,99368,49664397
compress,19,10,2,0:02.03,107808,49664397
compress,19,10,2,0:02.00,103148,49664397
compress,19,10,3,0:01.95,109608,49664397
compress,19,10,3,0:01.91,108500,49664397
compress,19,10,4,0:01.90,102824,49664397
compress,19,10,4,0:01.83,114036,49664397
compress,19,10,8,0:02.37,129892,49664397
compress,19,10,8,0:02.50,125640,49664397
compress,19,5,1,0:01.88,94712,35175691
compress,19,5,1,0:01.93,91200,35175691
compress,19,5,2,0:01.73,98216,35175691
compress,19,5,2,0:01.65,98808,35175691
compress,19,5,3,0:01.59,102008,35175691
compress,19,5,3,0:01.59,102252,35175691
compress,19,5,4,0:01.55,106736,35175691
compress,19,5,4,0:01.55,107392,35175691
compress,19,5,8,0:01.80,120488,35175691
compress,19,5,8,0:01.58,121224,35175691
compress,19,2,1,0:01.47,64864,20872780
compress,19,2,1,0:01.46,64868,20872780
compress,19,2,2,0:01.28,70188,20872780
compress,19,2,2,0:01.29,70240,20872780
compress,19,2,3,0:01.24,75816,20872780
compress,19,2,3,0:01.37,76068,20872780
compress,19,2,4,0:01.26,81232,20872780
compress,19,2,4,0:01.26,81084,20872780
compress,19,2,8,0:01.37,102904,20872780
compress,19,2,8,0:01.36,101132,20872780
compress,19,1,1,0:00.99,60504,15644108
compress,19,1,1,0:01.00,60876,15644108
compress,19,1,2,0:01.00,65432,15644108
compress,19,1,2,0:01.02,64652,15644108
compress,19,1,3,0:00.99,66212,15644108
compress,19,1,3,0:01.03,66968,15644108
compress,19,1,4,0:01.01,72008,15644108
compress,19,1,4,0:01.04,74020,15644108
compress,19,1,8,0:01.07,90044,15644108
compress,19,1,8,0:01.08,87800,15644108
compress,6,2500,1,10:17.42,494308,50764789782
compress,6,2500,1,10:07.41,496424,50764789782
compress,6,2500,2,10:08.20,536228,50764789782
compress,6,2500,2,9:59.99,538832,50764789782
compress,6,2500,3,10:09.68,575476,50764789782
compress,6,2500,3,10:05.34,581360,50764789782
compress,6,2500,4,10:03.28,632896,50764789782
compress,6,2500,4,10:04.59,645468,50764789782
compress,6,2500,8,10:10.43,776504,50764789782
compress,6,2500,8,9:56.28,811664,50764789782
compress,6,2000,1,7:26.72,460568,37227416961
compress,6,2000,1,7:29.40,476280,37227416961
compress,6,2000,2,7:28.17,520380,37227416961
compress,6,2000,2,7:28.08,507860,37227416961
compress,6,2000,3,7:25.02,569756,37227416961
compress,6,2000,3,7:19.94,558648,37227416961
compress,6,2000,4,7:26.22,617836,37227416961
compress,6,2000,4,7:25.60,613444,37227416961
compress,6,2000,8,7:30.50,793968,37227416961
compress,6,2000,8,7:19.33,775900,37227416961
compress,6,1500,1,5:06.95,398960,25028096680
compress,6,1500,1,5:08.11,398860,25028096680
compress,6,1500,2,5:10.25,439784,25028096680
compress,6,1500,2,5:07.17,436640,25028096680
compress,6,1500,3,5:07.16,490052,25028096680
compress,6,1500,3,5:06.99,484552,25028096680
compress,6,1500,4,4:49.72,552388,25028096680
compress,6,1500,4,5:03.63,540240,25028096680
compress,6,1500,8,5:01.89,709588,25028096680
compress,6,1500,8,5:02.47,689736,25028096680
compress,6,1000,1,2:53.56,402508,14390047202
compress,6,1000,1,3:03.57,405068,14390047202
compress,6,1000,2,2:59.62,446304,14390047202
compress,6,1000,2,3:02.51,438488,14390047202
compress,6,1000,3,2:51.15,481884,14390047202
compress,6,1000,3,2:55.58,489800,14390047202
compress,6,1000,4,2:57.12,536628,14390047202
compress,6,1000,4,2:49.79,539468,14390047202
compress,6,1000,8,2:57.72,708952,14390047202
compress,6,1000,8,3:02.00,700792,14390047202
compress,6,750,1,2:09.77,369496,9801329598
compress,6,750,1,2:05.16,373920,9801329598
compress,6,750,2,2:03.95,403912,9801329598
compress,6,750,2,1:55.44,410868,9801329598
compress,6,750,3,2:11.12,444420,9801329598
compress,6,750,3,2:05.55,442032,9801329598
compress,6,750,4,2:02.17,486932,9801329598
compress,6,750,4,2:05.04,476068,9801329598
compress,6,750,8,2:04.76,654824,9801329598
compress,6,750,8,2:07.24,624840,9801329598
compress,6,500,1,1:16.98,377116,5743957569
compress,6,500,1,1:10.31,386172,5743957569
compress,6,500,2,1:04.51,416716,5743957569
compress,6,500,2,1:15.47,404540,5743957569
compress,6,500,3,1:05.54,433828,5743957569
compress,6,500,3,1:17.44,447816,5743957569
compress,6,500,4,1:10.00,484204,5743957569
compress,6,500,4,1:17.10,483856,5743957569
compress,6,500,8,1:16.76,607436,5743957569
compress,6,500,8,1:11.92,646340,5743957569
compress,6,250,1,0:36.53,361704,2406586127
compress,6,250,1,0:36.14,355428,2406586127
compress,6,250,2,0:34.96,423584,2406586127
compress,6,250,2,0:34.65,408264,2406586127
compress,6,250,3,0:35.22,439548,2406586127
compress,6,250,3,0:35.63,443744,2406586127
compress,6,250,4,0:30.72,482928,2406586127
compress,6,250,4,0:35.00,497968,2406586127
compress,6,250,8,0:35.02,608836,2406586127
compress,6,250,8,0:36.68,621208,2406586127
compress,6,200,1,0:28.69,338468,1838565812
compress,6,200,1,0:28.39,341352,1838565812
compress,6,200,2,0:28.41,374968,1838565812
compress,6,200,2,0:28.25,378224,1838565812
compress,6,200,3,0:27.63,423616,1838565812
compress,6,200,3,0:28.60,422704,1838565812
compress,6,200,4,0:27.80,465756,1838565812
compress,6,200,4,0:28.22,451340,1838565812
compress,6,200,8,0:27.65,567440,1838565812
compress,6,200,8,0:28.53,571808,1838565812
compress,6,100,1,0:15.76,301268,842511992
compress,6,100,1,0:15.18,330640,842511992
compress,6,100,2,0:14.84,357984,842511992
compress,6,100,2,0:13.31,371692,842511992
compress,6,100,3,0:14.76,381468,842511992
compress,6,100,3,0:14.19,384624,842511992
compress,6,100,4,0:12.95,407696,842511992
compress,6,100,4,0:14.85,411968,842511992
compress,6,100,8,0:15.11,500620,842511992
compress,6,100,8,0:14.01,496712,842511992
compress,6,50,1,0:10.08,308608,419738459
compress,6,50,1,0:09.83,307056,419738459
compress,6,50,2,0:08.92,341604,419738459
compress,6,50,2,0:08.89,344860,419738459
compress,6,50,3,0:08.70,371224,419738459
compress,6,50,3,0:08.62,368688,419738459
compress,6,50,4,0:08.52,405700,419738459
compress,6,50,4,0:08.47,392044,419738459
compress,6,50,8,0:09.43,482176,419738459
compress,6,50,8,0:09.19,484960,419738459
compress,6,25,1,0:07.78,243136,239231541
compress,6,25,1,0:07.36,246888,239231541
compress,6,25,2,0:06.81,262124,239231541
compress,6,25,2,0:06.69,253116,239231541
compress,6,25,3,0:06.59,271344,239231541
compress,6,25,3,0:06.34,276336,239231541
compress,6,25,4,0:06.39,277672,239231541
compress,6,25,4,0:06.44,274756,239231541
compress,6,25,8,0:06.44,320588,239231541
compress,6,25,8,0:06.55,329328,239231541
compress,6,10,1,0:05.39,200292,135962437
compress,6,10,1,0:05.48,198972,135962437
compress,6,10,2,0:04.68,210172,135962437
compress,6,10,2,0:04.87,202740,135962437
compress,6,10,3,0:04.37,212500,135962437
compress,6,10,3,0:04.34,210788,135962437
compress,6,10,4,0:04.38,196304,135962437
compress,6,10,4,0:04.40,201876,135962437
compress,6,10,8,0:04.32,255032,135962437
compress,6,10,8,0:04.80,244472,135962437
compress,6,5,1,0:04.38,178520,99514358
compress,6,5,1,0:04.35,173000,99514358
compress,6,5,2,0:03.75,173384,99514358
compress,6,5,2,0:03.60,179296,99514358
compress,6,5,3,0:03.63,178748,99514358
compress,6,5,3,0:03.46,179328,99514358
compress,6,5,4,0:03.42,186564,99514358
compress,6,5,4,0:03.51,191924,99514358
compress,6,5,8,0:03.67,222840,99514358
compress,6,5,8,0:03.70,226760,99514358
compress,6,2,1,0:03.30,127872,69000932
compress,6,2,1,0:03.35,130328,69000932
compress,6,2,2,0:02.89,137528,69000932
compress,6,2,2,0:02.95,128016,69000932
compress,6,2,3,0:02.70,138316,69000932
compress,6,2,3,0:02.78,138600,69000932
compress,6,2,4,0:02.66,147960,69000932
compress,6,2,4,0:02.65,143520,69000932
compress,6,2,8,0:03.39,174088,69000932
compress,6,2,8,0:02.63,169744,69000932
compress,6,1,1,0:02.33,110952,42266465
compress,6,1,1,0:02.34,108304,42266465
compress,6,1,2,0:02.01,113004,42266465
compress,6,1,2,0:01.95,115284,42266465
compress,6,1,3,0:01.93,120884,42266465
compress,6,1,3,0:01.80,117488,42266465
compress,6,1,4,0:01.77,121224,42266465
compress,6,1,4,0:01.84,122952,42266465
compress,6,1,8,0:02.01,140748,42266465
compress,6,1,8,0:02.11,123204,42266465
compress,17,2500,1,4:42.85,442756,23548479454
compress,17,2500,1,4:33.58,453556,23548479454
compress,17,2500,2,4:39.73,484296,23548479454
compress,17,2500,2,4:33.11,479372,23548479454
compress,17,2500,3,4:35.31,521252,23548479454
compress,17,2500,3,4:41.14,515548,23548479454
compress,17,2500,4,4:41.23,553188,23548479454
compress,17,2500,4,4:37.48,561940,23548479454
compress,17,2500,8,4:36.23,696632,23548479454
compress,17,2500,8,4:38.07,696880,23548479454
compress,17,2000,1,3:28.99,427584,17187580586
compress,17,2000,1,3:34.52,416564,17187580586
compress,17,2000,2,3:26.19,458224,17187580586
compress,17,2000,2,3:21.09,461124,17187580586
compress,17,2000,3,3:31.93,501844,17187580586
compress,17,2000,3,3:26.35,502792,17187580586
compress,17,2000,4,3:27.65,521060,17187580586
compress,17,2000,4,3:35.12,525708,17187580586
compress,17,2000,8,3:26.31,658232,17187580586
compress,17,2000,8,3:29.03,698876,17187580586
compress,17,1500,1,2:26.02,366764,11507783893
compress,17,1500,1,2:23.81,358376,11507783893
compress,17,1500,2,2:23.25,411828,11507783893
compress,17,1500,2,2:26.60,408860,11507783893
compress,17,1500,3,2:23.26,437416,11507783893
compress,17,1500,3,2:24.04,431176,11507783893
compress,17,1500,4,2:24.56,476140,11507783893
compress,17,1500,4,2:22.76,474988,11507783893
compress,17,1500,8,2:21.75,583264,11507783893
compress,17,1500,8,2:24.57,580980,11507783893
compress,17,1000,1,1:25.31,350892,6593413609
compress,17,1000,1,1:24.04,340804,6593413609
compress,17,1000,2,1:22.99,380528,6593413609
compress,17,1000,2,1:24.69,367444,6593413609
compress,17,1000,3,1:22.98,433344,6593413609
compress,17,1000,3,1:22.34,423784,6593413609
compress,17,1000,4,1:24.03,455872,6593413609
compress,17,1000,4,1:23.74,451852,6593413609
compress,17,1000,8,1:12.53,578720,6593413609
compress,17,1000,8,1:20.27,571928,6593413609
compress,17,750,1,0:59.39,309024,4465073795
compress,17,750,1,0:59.83,317160,4465073795
compress,17,750,2,0:56.82,332984,4465073795
compress,17,750,2,0:57.75,345996,4465073795
compress,17,750,3,0:58.22,395468,4465073795
compress,17,750,3,0:58.79,367432,4465073795
compress,17,750,4,0:57.96,400876,4465073795
compress,17,750,4,0:58.43,396524,4465073795
compress,17,750,8,0:58.51,518584,4465073795
compress,17,750,8,0:58.58,504112,4465073795
compress,17,500,1,0:35.78,328944,2615330611
compress,17,500,1,0:36.46,321808,2615330611
compress,17,500,2,0:30.05,347692,2615330611
compress,17,500,2,0:35.50,356916,2615330611
compress,17,500,3,0:35.75,377960,2615330611
compress,17,500,3,0:35.31,401012,2615330611
compress,17,500,4,0:35.51,424856,2615330611
compress,17,500,4,0:35.83,434420,2615330611
compress,17,500,8,0:35.47,524040,2615330611
compress,17,500,8,0:31.41,504328,2615330611
compress,17,250,1,0:16.35,248320,1074337960
compress,17,250,1,0:17.25,259444,1074337960
compress,17,250,2,0:16.65,288904,1074337960
compress,17,250,2,0:16.22,275088,1074337960
compress,17,250,3,0:16.34,303672,1074337960
compress,17,250,3,0:16.34,346540,1074337960
compress,17,250,4,0:16.30,382676,1074337960
compress,17,250,4,0:16.09,328056,1074337960
compress,17,250,8,0:15.42,438408,1074337960
compress,17,250,8,0:15.82,411924,1074337960
compress,17,200,1,0:12.26,246592,819178301
compress,17,200,1,0:13.89,245516,819178301
compress,17,200,2,0:12.95,274320,819178301
compress,17,200,2,0:12.25,276124,819178301
compress,17,200,3,0:11.22,293176,819178301
compress,17,200,3,0:13.65,318808,819178301
compress,17,200,4,0:13.03,309128,819178301
compress,17,200,4,0:13.13,318204,819178301
compress,17,200,8,0:13.00,409924,819178301
compress,17,200,8,0:12.45,409964,819178301
compress,17,100,1,0:08.09,222020,373446822
compress,17,100,1,0:08.04,223720,373446822
compress,17,100,2,0:06.43,255136,373446822
compress,17,100,2,0:07.30,257892,373446822
compress,17,100,3,0:06.07,269192,373446822
compress,17,100,3,0:06.78,265620,373446822
compress,17,100,4,0:06.96,297412,373446822
compress,17,100,4,0:06.46,298948,373446822
compress,17,100,8,0:06.67,336844,373446822
compress,17,100,8,0:06.90,330704,373446822
compress,17,50,1,0:04.67,193824,184323826
compress,17,50,1,0:05.07,190272,184323826
compress,17,50,2,0:04.24,210500,184323826
compress,17,50,2,0:04.44,215828,184323826
compress,17,50,3,0:04.36,214184,184323826
compress,17,50,3,0:04.22,225164,184323826
compress,17,50,4,0:04.29,222652,184323826
compress,17,50,4,0:04.31,227344,184323826
compress,17,50,8,0:04.60,256448,184323826
compress,17,50,8,0:03.93,253756,184323826
compress,17,25,1,0:03.57,130148,105022277
compress,17,25,1,0:03.72,129672,105022277
compress,17,25,2,0:03.26,137944,105022277
compress,17,25,2,0:03.06,138716,105022277
compress,17,25,3,0:03.08,142064,105022277
compress,17,25,3,0:03.09,140416,105022277
compress,17,25,4,0:02.98,144528,105022277
compress,17,25,4,0:02.86,161292,105022277
compress,17,25,8,0:03.19,177032,105022277
compress,17,25,8,0:03.28,171452,105022277
compress,17,10,1,0:02.71,120188,61847180
compress,17,10,1,0:02.77,122444,61847180
compress,17,10,2,0:02.43,125592,61847180
compress,17,10,2,0:02.40,129484,61847180
compress,17,10,3,0:02.28,133784,61847180
compress,17,10,3,0:02.30,128468,61847180
compress,17,10,4,0:02.29,137772,61847180
compress,17,10,4,0:02.20,140276,61847180
compress,17,10,8,0:02.51,159676,61847180
compress,17,10,8,0:02.24,177120,61847180
compress,17,5,1,0:02.14,99856,41048759
compress,17,5,1,0:02.11,97012,41048759
compress,17,5,2,0:01.91,105136,41048759
compress,17,5,2,0:01.85,104512,41048759
compress,17,5,3,0:01.78,103452,41048759
compress,17,5,3,0:01.77,105124,41048759
compress,17,5,4,0:01.80,112808,41048759
compress,17,5,4,0:01.75,111468,41048759
compress,17,5,8,0:01.86,137700,41048759
compress,17,5,8,0:01.73,131208,41048759
compress,17,2,1,0:01.88,81488,28984125
compress,17,2,1,0:01.87,80964,28984125
compress,17,2,2,0:01.57,85568,28984125
compress,17,2,2,0:01.61,83136,28984125
compress,17,2,3,0:01.56,89060,28984125
compress,17,2,3,0:01.56,89760,28984125
compress,17,2,4,0:01.55,90800,28984125
compress,17,2,4,0:01.54,93872,28984125
compress,17,2,8,0:01.58,109388,28984125
compress,17,2,8,0:01.92,101400,28984125
compress,17,1,1,0:01.52,78556,21481498
